season,posteam,franchise_id,total_epa_plays,total_epa,epa_per_play,dropbacks,total_pass_epa,epa_per_dropback,rushes,total_rush_epa,epa_per_rush,sacks,total_sack_epa,epa_per_sack,turnovers,total_turnover_epa,epa_per_turnover,total_plays_long,total_plays_medium,total_plays_short,total_epa_long,total_epa_medium,total_epa_short,epa_per_play_long,epa_per_play_medium,epa_per_play_short,success_rate_team,total_success_plays_team,success_rate_pass,total_success_plays_pass,success_rate_rush,total_success_plays_rush,first_down_success_rate,first_down_success_total,second_down_success_rate,second_down_success_total,third_down_success_rate,third_down_success_total,fourth_down_success_rate,fourth_down_success_total,third_down_converted_total,third_down_attempts,third_down_conversion_rate,redzone_trips,redzone_tds,redzone_td_rate,total_plays,total_pass_plays,total_rush_plays,explosive_plays,explosive_pass_plays,explosive_rush_plays,explosive_play_rate,explosive_pass_rate,explosive_rush_rate
2013,PIT,27,1037,-1.3795171,-0.001330296,661,62.321228,0.09428325,376,-63.700745,-0.16941687,43,-80.83949,-1.8799882,24,-105.071014,-4.377959,188,153,239,60.048286,51.865307,28.274834,0.31940576,0.33898893,0.118304744,0.42430088,440,0.4750378,314,0.33510637,126,0.41666666,190,0.43227667,150,0.41935483,91,0.53333336,8,82,217,0.377880184,55,29,0.527272727,1037,661,376,86,61,25,0.082931533,0.092284418,0.066489362
2013,SEA,29,994,57.646645,0.05799461,546,102.83991,0.18835148,448,-45.193268,-0.10087783,44,-75.22458,-1.7096496,17,-64.5993,-3.7999587,140,110,168,113.19341,28.034624,8.529739,0.80852437,0.25486022,0.050772257,0.44567403,443,0.4908425,268,0.390625,175,0.43080357,193,0.48297215,156,0.41232228,87,0.6363636,7,75,210,0.357142857,57,33,0.578947368,992,544,448,108,56,52,0.108870968,0.102941176,0.116071429
2013,SF,28,975,33.186283,0.034037214,529,82.39075,0.1557481,446,-49.204468,-0.11032392,39,-61.541115,-1.5779773,17,-66.605415,-3.9179657,151,125,141,76.22595,19.653593,19.4432,0.50480765,0.15722874,0.13789503,0.41743588,407,0.44990548,238,0.37892377,169,0.43589744,187,0.39375,126,0.4074074,88,0.6,6,78,215,0.362790698,60,33,0.55,974,528,446,103,49,54,0.105749487,0.09280303,0.121076233
2013,TB,30,1031,-91.445885,-0.0886963,615,-30.164165,-0.049047425,416,-61.281723,-0.14731184,47,-80.38326,-1.7102822,18,-75.46898,-4.192721,163,172,179,43.178535,13.215434,-30.762339,0.264899,0.07683392,-0.17185664,0.37633365,388,0.41300812,254,0.3221154,134,0.36489606,158,0.3901734,135,0.37991267,87,0.3478261,8,69,226,0.305309735,38,20,0.526315789,1031,615,416,82,39,43,0.079534433,0.063414634,0.103365385
2013,TEN,31,1063,21.587574,0.02030816,640,74.02782,0.11566846,423,-52.440243,-0.12397221,37,-57.536148,-1.5550311,21,-86.14694,-4.1022353,172,169,188,44.156017,46.25118,-0.2611761,0.25672102,0.27367562,-0.001389235,0.4233302,450,0.4515625,289,0.38061467,161,0.42035398,190,0.39325842,140,0.4556962,108,0.6666667,12,93,235,0.395744681,48,27,0.5625,1062,639,423,82,50,32,0.077212806,0.078247261,0.075650118
2013,WAS,32,1140,-66.32592,-0.05818063,710,-39.284725,-0.0553306,430,-27.041193,-0.0628865,43,-76.14811,-1.7708863,33,-143.10547,-4.3365293,182,207,218,21.414038,34.900093,-19.53502,0.11765955,0.16859949,-0.08961019,0.42192984,481,0.4197183,298,0.4255814,183,0.40202022,199,0.44327176,168,0.44166666,106,0.2857143,6,96,239,0.40167364,48,26,0.541666667,1138,710,428,91,42,49,0.079964851,0.05915493,0.114485981
2014,ARZ,1,1042,-25.580776,-0.02454969,663,37.309357,0.05627354,379,-62.890133,-0.16593702,28,-45.763935,-1.6344262,17,-85.03957,-5.002328,244,125,199,57.885075,17.99624,-21.880684,0.2372339,0.14396992,-0.10995319,0.3915547,408,0.4177979,277,0.34564644,131,0.37665197,171,0.3644315,125,0.45531914,107,0.75,3,90,235,0.382978723,36,16,0.444444444,1041,663,378,85,58,27,0.081652257,0.087481146,0.071428571
2014,ATL,2,1072,7.4450455,0.006945005,719,64.99132,0.09039126,353,-57.546272,-0.1630206,31,-61.57215,-1.9861984,23,-110.16224,-4.7896624,192,156,278,74.88134,29.779741,10.2298565,0.390007,0.19089578,0.036798045,0.4402985,472,0.49513212,356,0.3286119,116,0.38266385,181,0.47107437,171,0.5091743,111,0.5,8,93,218,0.426605505,45,27,0.6,1069,716,353,90,61,29,0.084190833,0.085195531,0.082152975
2014,BAL,3,1052,70.32677,0.066850536,620,91.0542,0.14686161,432,-20.727427,-0.047980156,19,-36.68117,-1.930588,18,-86.00801,-4.778223,148,201,199,70.02129,67.463165,-42.84198,0.47311684,0.33563763,-0.21528633,0.44106463,464,0.4903226,304,0.37037036,160,0.4113924,195,0.4619883,158,0.47196263,101,0.5,9,84,214,0.392523364,65,35,0.538461538,1051,619,432,111,50,61,0.105613701,0.080775444,0.141203704
2014,BUF,4,1047,-77.74834,-0.0742582,660,-17.917114,-0.027147142,387,-59.831226,-0.15460265,39,-68.40694,-1.754024,22,-92.008736,-4.182215,161,132,283,55.865196,17.45935,-26.533422,0.3469888,0.1322678,-0.093757674,0.41165233,431,0.4378788,289,0.36692506,142,0.41513762,181,0.41292134,147,0.39748955,95,0.42857143,6,83,238,0.348739496,49,22,0.448979592,1044,657,387,78,52,26,0.074712644,0.079147641,0.067183463
2014,CAR,5,1093,-7.364096,-0.006737508,653,38.59998,0.05911176,440,-45.964073,-0.1044638,42,-75.57428,-1.7993876,21,-101.851074,-4.850051,209,158,175,71.33702,26.82142,-14.156968,0.34132546,0.16975583,-0.08089696,0.4464776,488,0.474732,310,0.40454546,178,0.4512195,222,0.45152354,163,0.42105263,96,0.6,6,94,228,0.412280702,45,22,0.488888889,1092,652,440,93,43,50,0.085164835,0.06595092,0.113636364
2014,CHI,6,1048,-52.14342,-0.049755175,718,-18.947735,-0.026389603,330,-33.195686,-0.100592986,41,-82.019936,-2.0004861,29,-134.2458,-4.6291656,156,148,305,23.981392,9.499978,-9.209039,0.15372688,0.06418904,-0.03019357,0.4446565,466,0.4637883,333,0.4030303,133,0.4600432,213,0.4204204,140,0.4357798,95,0.4642857,13,79,218,0.362385321,49,33,0.673469388,1046,716,330,74,44,30,0.070745698,0.061452514,0.090909091
2014,CIN,7,1053,-18.570553,-0.017635852,585,-8.970866,-0.015334814,468,-9.599686,-0.020512149,23,-41.90219,-1.8218344,25,-121.70619,-4.8682475,147,121,235,11.938173,27.847828,-13.511544,0.081212066,0.23014733,-0.057495933,0.42070276,443,0.45299146,265,0.3803419,178,0.4038877,187,0.42613637,150,0.4349776,97,0.5714286,8,83,222,0.373873874,53,29,0.547169811,1048,581,467,90,35,55,0.085877863,0.060240964,0.117773019
2014,CLE,8,1047,-74.31505,-0.07097904,584,-13.530908,-0.023169363,463,-60.784138,-0.13128324,31,-52.95773,-1.7083138,21,-85.03271,-4.0491767,178,147,176,68.7914,-4.8354363,-31.860786,0.38646853,-0.032894123,-0.18102719,0.38013372,398,0.41438356,242,0.33693305,156,0.35511982,163,0.44159544,155,0.33789954,74,0.375,6,61,219,0.278538813,45,24,0.533333333,1045,582,463,95,56,39,0.090909091,0.096219931,0.084233261
2014,DAL,9,1045,122.689674,0.11740639,547,156.38704,0.28589952,498,-33.69737,-0.0676654,30,-52.428505,-1.7476169,23,-101.32038,-4.405234,147,147,181,93.875305,42.098446,45.197845,0.6386075,0.286384,0.24971186,0.46602872,487,0.5246801,287,0.40160644,200,0.4307036,202,0.4722222,170,0.5285714,111,0.6666667,4,96,209,0.459330144,52,33,0.634615385,1045,547,498,113,55,58,0.108133971,0.100548446,0.116465863
2014,DEN,10,1109,94.40233,0.08512383,670,127.355606,0.190083,439,-32.953278,-0.07506441,17,-32.062096,-1.8860056,19,-92.52179,-4.869568,201,129,275,106.1162,44.91359,-2.5790324,0.5279413,0.34816736,-0.0093783,0.46348062,514,0.5074627,340,0.39635536,174,0.44311377,222,0.4728261,174,0.49107143,110,0.42857143,6,93,222,0.418918919,60,39,0.65,1106,667,439,118,67,51,0.106690778,0.100449775,0.116173121
2014,DET,11,1074,-7.467573,-0.006953048,704,52.113758,0.07402522,370,-59.581333,-0.16103064,45,-70.37994,-1.5639986,17,-68.16331,-4.0096064,188,152,259,46.099213,49.835262,10.609263,0.24520858,0.32786357,0.040962406,0.4180633,449,0.4559659,321,0.34594595,128,0.38311687,177,0.42896935,154,0.4628821,106,0.52380955,11,86,228,0.377192982,49,26,0.530612245,1072,702,370,87,54,33,0.081156716,0.076923077,0.089189189
2014,GB,12,1030,145.99692,0.14174458,631,199.0818,0.31550208,399,-53.08488,-0.13304481,30,-54.983185,-1.8327729,12,-62.917473,-5.2431226,165,150,221,107.19895,81.87912,17.625801,0.6496906,0.5458608,0.079754755,0.47087377,485,0.53882724,340,0.36340854,145,0.4564756,215,0.45882353,156,0.52657,109,0.4,4,92,206,0.446601942,63,37,0.587301587,1030,631,399,116,59,57,0.112621359,0.093502377,0.142857143
2014,HOU,13,1092,-34.355057,-0.031460676,582,26.93999,0.04628864,510,-61.295048,-0.120186366,26,-41.341118,-1.590043,22,-102.62853,-4.664933,150,142,190,48.855217,21.103945,-26.732435,0.32570145,0.14861932,-0.14069703,0.4065934,444,0.4707904,274,0.33333334,170,0.40343347,188,0.39285713,143,0.4180328,102,0.6111111,11,91,243,0.374485597,51,27,0.529411765,1090,581,509,96,49,47,0.088073394,0.084337349,0.092337917
2014,IND,14,1135,30.028286,0.02645664,770,111.40235,0.14467838,365,-81.37407,-0.22294265,29,-59.97783,-2.068201,30,-152.95428,-5.098476,224,165,272,85.72573,18.223705,26.385191,0.38270417,0.1104467,0.09700438,0.45726871,519,0.4922078,379,0.38356164,140,0.4524715,238,0.47453085,177,0.4423963,96,0.5,8,86,215,0.4,62,33,0.532258065,1133,768,365,110,80,30,0.097087379,0.104166667,0.082191781
2014,JAX,15,1033,-167.07526,-0.1617379,689,-127.94545,-0.18569732,344,-39.129807,-0.11374944,71,-106.65851,-1.5022326,25,-125.1055,-5.00422,152,164,240,23.645727,-43.779217,-26.67497,0.155564,-0.26694643,-0.11114571,0.37560505,388,0.3904209,269,0.34593022,119,0.37443945,167,0.3819242,131,0.36818182,81,0.4,8,68,217,0.313364055,31,13,0.419354839,1032,689,343,81,47,34,0.078488372,0.068214804,0.099125364
2014,KC,16,1000,23.6444,0.023644399,613,55.183537,0.09002208,387,-31.539139,-0.081496485,49,-71.05695,-1.4501419,16,-63.45317,-3.9658232,106,147,240,56.795765,37.52192,10.10749,0.5358091,0.25525114,0.04211454,0.425,425,0.4584013,281,0.37209302,144,0.4301802,191,0.40366971,132,0.44859812,96,0.46153846,6,80,212,0.377358491,52,31,0.596153846,997,611,386,82,45,37,0.08224674,0.073649755,0.095854922
2014,LAR,19,993,-115.74284,-0.11655875,608,-50.15229,-0.08248732,384,-64.6836,-0.16844688,47,-94.74252,-2.0157983,26,-142.31308,-5.47358,139,133,239,68.91808,6.8761635,-38.16582,0.49581355,0.051700477,-0.15968964,0.41993958,417,0.46710527,284,0.34545454,133,0.4099099,182,0.45180723,150,0.3902439,80,0.36363637,4,67,204,0.328431373,45,20,0.444444444,991,606,385,87,43,44,0.087790111,0.070957096,0.114285714
2014,LAC,18,1064,17.804821,0.016733855,673,89.09934,0.13239129,391,-71.294525,-0.18233894,37,-61.326107,-1.6574624,22,-88.07242,-4.0032916,189,135,249,102.11063,20.68724,1.4023376,0.5402679,0.15323882,0.005631878,0.43421054,462,0.49777117,335,0.32480818,127,0.4025157,192,0.43390805,151,0.5,114,0.45454547,5,97,226,0.42920354,49,27,0.551020408,1063,672,391,89,57,32,0.083725306,0.084821429,0.081841432
2014,LVR,17,1023,-174.30913,-0.17039016,695,-90.461586,-0.13016056,328,-83.847534,-0.25563273,28,-58.377014,-2.0848935,27,-139.36162,-5.1615415,186,158,279,9.466407,-18.146288,-35.823895,0.05089466,-0.114849925,-0.12840106,0.37243402,381,0.4057554,282,0.30182928,99,0.33809525,142,0.4011628,138,0.37704918,92,0.6,9,79,242,0.326446281,29,21,0.724137931,1021,693,328,57,30,27,0.05582762,0.043290043,0.082317073
2014,MIA,20,1080,21.22189,0.019649897,687,44.756763,0.06514813,393,-23.534876,-0.05988518,46,-70.89988,-1.5413017,19,-92.147766,-4.8498826,167,170,257,58.79482,39.91837,-3.3515992,0.3520648,0.23481394,-0.013041242,0.48796296,527,0.496361,341,0.47328246,186,0.5099602,256,0.50285715,176,0.41747573,86,0.4,8,80,205,0.390243902,70,35,0.5,1078,685,393,94,41,53,0.087198516,0.059854015,0.134860051
2014,MIN,21,1010,-29.764578,-0.02946988,635,-9.142475,-0.014397599,375,-20.6221,-0.05499227,51,-73.40354,-1.4392852,19,-84.70319,-4.4580626,134,139,239,34.655224,15.602822,-10.078054,0.25862107,0.11225052,-0.042167593,0.42376238,428,0.43779528,278,0.4,150,0.40045768,175,0.4421365,149,0.4266055,93,0.53846157,7,80,216,0.37037037,38,22,0.578947368,1010,635,375,76,43,33,0.075247525,0.067716535,0.088
2014,NE,22,1115,99.570946,0.089301296,694,118.93307,0.1713733,421,-19.362123,-0.04599079,26,-45.622643,-1.754717,13,-60.485935,-4.6527643,171,187,251,67.452835,70.52701,3.9590726,0.39446104,0.3771498,0.015773198,0.46367714,517,0.48270893,335,0.43230402,182,0.4587525,228,0.4528302,168,0.4848485,112,0.6,9,97,230,0.42173913,65,39,0.6,1113,692,421,85,46,39,0.076370171,0.066473988,0.09263658
2014,NO,23,1125,74.6837,0.066385515,734,91.529465,0.12469954,390,-16.856384,-0.0432215,30,-62.97074,-2.0990248,29,-138.7036,-4.7828827,193,158,302,115.76209,44.058796,-27.234413,0.59980357,0.27885315,-0.09018017,0.47822222,538,0.51292515,377,0.41282052,161,0.4377432,225,0.5145119,195,0.5069767,109,0.5625,9,97,214,0.453271028,63,40,0.634920635,1124,734,390,98,52,46,0.087188612,0.070844687,0.117948718
2014,NYG,24,1119,-16.03677,-0.014331341,678,48.637486,0.0717367,441,-64.674255,-0.14665364,30,-60.22973,-2.0076575,24,-110.45897,-4.602457,199,159,248,87.180275,54.689995,-46.04836,0.43809184,0.34396222,-0.18567887,0.41197497,461,0.460177,312,0.33786848,149,0.3946281,191,0.41269842,156,0.44769874,107,0.3888889,7,102,238,0.428571429,60,36,0.6,1117,676,441,86,53,33,0.076991943,0.078402367,0.074829932
2014,NYJ,25,1080,-83.31153,-0.07714031,614,-34.915813,-0.056866147,466,-48.395718,-0.10385347,47,-77.54099,-1.6498084,22,-102.803566,-4.672889,149,137,209,6.789112,39.239285,-27.83235,0.04556451,0.28641814,-0.13316914,0.4037037,436,0.4136808,254,0.39055794,182,0.36644593,166,0.44383562,162,0.4090909,99,0.5625,9,91,239,0.380753138,52,19,0.365384615,1080,614,466,90,41,49,0.083333333,0.066775244,0.105150215
2014,PHI,26,1159,-6.0936065,-0.005257641,710,44.578846,0.06278711,449,-50.672455,-0.11285625,32,-55.184883,-1.7245276,35,-155.52666,-4.443619,218,156,246,55.097942,57.741364,-28.761179,0.25274286,0.37013695,-0.11691536,0.4374461,507,0.4661972,331,0.39198217,176,0.42829457,221,0.421875,162,0.4717742,117,0.6363636,7,99,242,0.409090909,62,30,0.483870968,1156,707,449,115,63,52,0.099480969,0.089108911,0.115812918
2014,PIT,27,1087,131.70348,0.121162355,681,165.75479,0.24339911,406,-34.051323,-0.083870254,33,-49.748573,-1.5075325,20,-89.81527,-4.4907637,199,149,255,131.1116,53.22735,5.1941357,0.6588523,0.3572305,0.020369159,0.48574057,528,0.5301028,361,0.41133004,167,0.4632207,233,0.49435028,175,0.5138889,111,0.5,5,92,214,0.429906542,53,29,0.547169811,1085,679,406,98,56,42,0.090322581,0.082474227,0.103448276
2014,SEA,29,1041,93.157265,0.089488246,571,79.29091,0.13886324,470,13.866354,0.029502882,42,-56.403797,-1.3429476,13,-39.515446,-3.0396497,144,117,192,48.09867,29.928087,12.908428,0.33401856,0.25579563,0.067231394,0.43996158,458,0.441331,252,0.43829787,206,0.44155845,204,0.4269341,149,0.4654378,101,0.33333334,4,90,217,0.414746544,60,32,0.533333333,1040,570,470,122,58,64,0.117307692,0.101754386,0.136170213
2014,SF,28,1046,-30.090868,-0.02876756,635,38.526737,0.060672026,411,-68.61761,-0.16695282,52,-86.69969,-1.6673018,21,-97.335365,-4.6350174,168,162,157,40.770123,43.230732,-0.36692017,0.2426793,0.26685637,-0.002337071,0.4254302,445,0.4472441,284,0.3917275,161,0.39597315,177,0.4373178,150,0.45378152,108,0.5555556,10,86,236,0.36440678,39,20,0.512820513,1045,634,411,103,55,48,0.098564593,0.086750789,0.116788321
2014,TB,30,987,-109.49976,-0.110942006,648,-44.96755,-0.069394365,338,-63.775745,-0.18868564,52,-79.435875,-1.5276129,31,-131.97997,-4.257418,199,162,165,42.126343,21.2008,-36.629944,0.21169016,0.13086914,-0.22199966,0.38500506,380,0.41666666,270,0.32448378,110,0.35,147,0.4077381,137,0.42201835,92,0.30769232,4,75,217,0.34562212,42,22,0.523809524,985,646,339,78,51,27,0.079187817,0.078947368,0.079646018
2014,TEN,31,951,-116.89765,-0.12292077,624,-53.91556,-0.08640315,327,-62.982094,-0.1926058,50,-92.53143,-1.8506286,24,-112.66379,-4.6943245,185,130,195,49.0627,3.1541638,-36.33037,0.26520377,0.024262799,-0.1863096,0.39432177,375,0.4198718,262,0.34556574,113,0.426506,177,0.38187703,118,0.354067,74,0.3529412,6,59,207,0.285024155,38,19,0.5,947,621,326,80,53,27,0.084477297,0.085346216,0.082822086
2014,WAS,32,1049,-55.60575,-0.053008344,668,-21.02482,-0.03147428,381,-34.580933,-0.090763606,58,-112.80245,-1.9448699,30,-134.9404,-4.4980135,144,134,269,42.95448,14.44561,12.946067,0.298295,0.10780306,0.04812664,0.41658723,437,0.44311377,296,0.37007874,141,0.42677826,204,0.44837758,152,0.35211268,75,0.33333334,6,64,211,0.303317536,51,24,0.470588235,1044,663,381,103,58,45,0.098659004,0.087481146,0.118110236
2015,ARZ,1,1065,141.7933,0.13313925,641,166.69301,0.2600515,424,-24.899694,-0.058725696,27,-54.135937,-2.0050347,22,-98.512924,-4.47786,235,149,172,106.90198,38.296654,37.419193,0.45490202,0.25702453,0.21755345,0.47699532,508,0.5226209,335,0.40801886,173,0.45454547,225,0.49438202,176,0.5,103,0.5,4,92,204,0.450980392,63,36,0.571428571,1062,638,424,115,66,49,0.108286252,0.103448276,0.115566038
2015,ATL,2,1126,-0.7814412,-0.000693998,713,80.58743,0.11302585,413,-81.36887,-0.19701907,32,-64.98249,-2.0307028,30,-131.54787,-4.3849287,176,203,242,94.051506,51.802708,-20.367153,0.53438354,0.25518575,-0.08416179,0.4635879,522,0.5091164,363,0.3849879,159,0.45742574,231,0.44475138,161,0.4957265,116,0.59090906,13,107,234,0.457264957,53,29,0.547169811,1124,712,412,95,49,46,0.084519573,0.068820225,0.111650485
2015,BAL,3,1125,-92.06872,-0.08183886,740,-25.866173,-0.034954287,385,-66.202545,-0.17195466,24,-49.21673,-2.050697,26,-135.37572,-5.2067585,182,172,314,35.197327,3.2469196,-14.871703,0.1933919,0.01887744,-0.04736211,0.424,477,0.44324324,328,0.387013,149,0.396728,194,0.47683924,175,0.39583334,95,0.48,12,86,239,0.359832636,49,24,0.489795918,1122,737,385,91,54,37,0.081105169,0.073270014,0.096103896
2015,BUF,4,1058,25.576248,0.024174148,598,42.26278,0.07067354,460,-16.68653,-0.036275063,42,-69.84725,-1.6630298,16,-59.164703,-3.697794,168,129,166,71.46892,42.66151,-15.977458,0.4254102,0.3307094,-0.096249744,0.40737242,431,0.42809364,256,0.38043478,175,0.40888888,184,0.4119318,145,0.3974359,93,0.4375,7,87,233,0.373390558,39,19,0.487179487,1055,595,460,111,55,56,0.10521327,0.092436975,0.12173913
2015,CAR,5,1080,80.089066,0.074156545,593,90.63227,0.15283689,487,-10.543203,-0.021649288,33,-57.36009,-1.7381845,19,-87.1885,-4.5888686,200,133,166,84.93693,42.599365,1.1704447,0.42468464,0.320296,0.007050872,0.45462963,491,0.4806071,285,0.42299795,206,0.42828283,212,0.47513813,172,0.4764151,101,0.54545456,6,84,208,0.403846154,64,44,0.6875,1080,593,487,111,54,57,0.102777778,0.091062395,0.117043121
2015,CHI,6,1066,-22.483221,-0.021091202,602,29.628277,0.04921641,464,-52.111496,-0.11230926,34,-70.02827,-2.059655,20,-111.81419,-5.5907097,156,135,231,65.294846,27.150528,-16.321445,0.4185567,0.20111503,-0.07065561,0.42776737,456,0.45182723,272,0.39655173,184,0.39479393,182,0.45152354,163,0.44978166,103,0.6,6,93,229,0.406113537,49,25,0.510204082,1065,601,464,93,56,37,0.087323944,0.093178037,0.079741379
2015,CIN,7,1037,79.480675,0.076644816,610,139.71584,0.22904235,427,-60.23516,-0.14106596,32,-52.077335,-1.6274167,17,-77.19616,-4.540951,151,149,205,124.76945,48.339222,0.89693165,0.82628775,0.3244243,0.004375276,0.45323047,470,0.5098361,311,0.37236533,159,0.42887932,199,0.48126802,167,0.4549763,96,0.53846157,7,81,210,0.385714286,58,39,0.672413793,1036,609,427,106,63,43,0.102316602,0.103448276,0.100702576
2015,CLE,8,1097,-80.172226,-0.07308316,754,-18.803555,-0.0249384,343,-61.36867,-0.17891741,53,-111.32721,-2.1005135,27,-128.26677,-4.7506213,187,174,246,58.20028,18.224941,-18.527485,0.31123143,0.104741044,-0.07531498,0.41112125,451,0.43633953,329,0.35568514,122,0.3869565,178,0.4082192,149,0.46280992,112,0.4,10,90,237,0.379746835,45,18,0.4,1097,754,343,77,49,28,0.070191431,0.064986737,0.081632653
2015,DAL,9,1012,-72.36086,-0.07150283,619,-42.420246,-0.068530284,392,-30.009188,-0.07655405,33,-50.210285,-1.5215238,31,-161.90889,-5.2228675,134,162,230,16.025509,15.841383,-54.379494,0.11959335,0.097786315,-0.23643258,0.4397233,445,0.46935484,291,0.39285713,154,0.46119735,208,0.4238806,142,0.41062802,85,0.47058824,8,67,207,0.323671498,43,20,0.465116279,1011,619,392,87,41,46,0.086053412,0.066235864,0.117346939
2015,DEN,10,1091,-76.598785,-0.070209704,690,-28.48758,-0.041286346,401,-48.11121,-0.11997808,39,-61.922092,-1.5877459,30,-132.91139,-4.43038,204,184,217,33.123867,33.154484,-43.91062,0.1623719,0.18018742,-0.20235309,0.40421632,441,0.43913043,303,0.34413967,138,0.4054054,195,0.4099723,148,0.3888889,91,0.5,7,80,233,0.343347639,45,21,0.466666667,1090,689,401,87,41,46,0.079816514,0.059506531,0.114713217
2015,DET,11,1066,-22.66536,-0.021262063,735,31.788021,0.043249007,331,-54.45338,-0.16451173,44,-70.97248,-1.6130109,22,-111.00524,-5.045693,171,139,322,39.939037,42.00431,-1.6406443,0.23356162,0.3021893,-0.005095169,0.44746718,477,0.4884354,359,0.35649547,118,0.45548654,220,0.4630682,163,0.40654206,87,0.5,7,76,214,0.355140187,49,34,0.693877551,1066,735,331,81,52,29,0.075984991,0.070748299,0.087613293
2015,GB,12,1130,4.952157,0.00438244,739,58.135777,0.07866817,391,-53.18362,-0.13601948,47,-95.61514,-2.0343647,17,-82.44738,-4.849846,178,135,259,71.169716,5.643184,5.043082,0.39982986,0.041801363,0.01947136,0.42477876,480,0.4533153,335,0.37084398,145,0.3944563,185,0.4568528,180,0.4117647,98,0.5652174,13,70,237,0.29535865,51,27,0.529411765,1128,737,391,91,55,36,0.080673759,0.074626866,0.092071611
2015,HOU,13,1160,-62.251152,-0.053664785,703,15.343217,0.021825343,456,-79.03214,-0.1733161,36,-67.848915,-1.8846921,20,-96.79344,-4.839672,230,180,208,75.624565,28.823635,-42.903183,0.32880247,0.1601313,-0.2062653,0.40431035,469,0.45945945,323,0.31947485,146,0.40674603,205,0.37096775,138,0.45038167,118,0.31578946,6,94,260,0.361538462,47,29,0.617021277,1160,703,457,86,46,40,0.074137931,0.065433855,0.087527352
2015,IND,14,1079,-88.768745,-0.08226946,728,-16.51911,-0.022691084,351,-72.24963,-0.20583941,37,-68.56535,-1.8531177,28,-132.73767,-4.740631,195,175,247,6.1524653,34.338516,-1.6869633,0.031551104,0.1962201,-0.006829811,0.4012975,433,0.43406594,316,0.33333334,117,0.37149027,172,0.41456583,148,0.43032786,105,0.53846157,7,94,244,0.385245902,49,26,0.530612245,1077,726,351,75,47,28,0.069637883,0.064738292,0.07977208
2015,JAX,15,1050,-56.56319,-0.053869706,721,26.957808,0.03738947,329,-83.520996,-0.25386322,51,-91.09121,-1.7861022,27,-143.62837,-5.319569,226,156,222,99.005936,7.3428435,-13.518113,0.43807936,0.04706951,-0.060892403,0.41714287,438,0.45076284,325,0.34346506,113,0.42004263,197,0.42433235,143,0.3918919,87,0.5882353,10,70,219,0.319634703,58,31,0.534482759,1049,720,329,105,74,31,0.100095329,0.102777778,0.094224924
2015,KC,16,986,32.185955,0.032642957,612,40.943813,0.066901654,374,-8.75786,-0.023416739,46,-66.93656,-1.4551426,13,-66.135025,-5.08731,113,153,207,59.96014,43.487305,-27.6174,0.5306207,0.28423074,-0.13341738,0.44016227,434,0.4591503,281,0.4090909,153,0.4181818,184,0.47058824,152,0.42857143,90,0.6666667,6,76,209,0.363636364,52,31,0.596153846,983,609,374,83,45,38,0.084435402,0.073891626,0.101604278
2015,LAR,19,946,-137.60823,-0.14546324,526,-81.34822,-0.15465441,420,-56.260006,-0.1339524,18,-37.123714,-2.0624285,20,-93.85566,-4.692783,132,135,204,5.706668,-13.558366,-52.0171,0.043232333,-0.10043234,-0.25498578,0.38054967,360,0.39353612,207,0.3642857,153,0.40586796,166,0.4051447,126,0.2985782,63,0.30769232,4,51,210,0.242857143,38,19,0.5,945,525,420,90,35,55,0.095238095,0.066666667,0.130952381
2015,LAC,18,1160,-19.717957,-0.016998239,770,60.709373,0.07884334,390,-80.42733,-0.20622392,40,-69.775696,-1.7443924,22,-109.354294,-4.9706497,183,148,334,75.72565,32.460545,17.439049,0.41380134,0.219328,0.052212723,0.4275862,496,0.48181817,371,0.32051283,125,0.39679357,198,0.44221106,176,0.46311477,113,0.4375,7,99,243,0.407407407,44,29,0.659090909,1160,770,390,81,53,28,0.069827586,0.068831169,0.071794872
2015,LVR,17,1038,-43.07216,-0.041495334,685,9.719382,0.014188879,352,-52.33554,-0.14868051,33,-62.35992,-1.8896946,20,-116.9556,-5.8477798,196,142,266,84.39914,-10.748243,-22.977398,0.43060786,-0.07569186,-0.0863812,0.40462428,420,0.44233575,303,0.33144477,117,0.40044743,179,0.3859649,132,0.44104803,101,0.4117647,7,86,229,0.375545852,41,25,0.609756098,1037,685,352,82,53,29,0.079074253,0.077372263,0.082386364
2015,MIA,20,1020,-31.314167,-0.030700164,674,5.7264194,0.008496171,346,-37.040585,-0.10705371,45,-74.887184,-1.6641597,18,-85.68362,-4.760201,202,152,232,78.916115,25.853853,-33.67312,0.39067385,0.17009114,-0.14514275,0.40588236,414,0.4272997,288,0.36416185,126,0.4263393,191,0.42089552,141,0.33175355,70,0.4347826,10,63,208,0.302884615,42,23,0.547619048,1018,672,346,96,58,38,0.094302554,0.086309524,0.10982659
2015,MIN,21,1008,22.938187,0.022756137,555,27.662722,0.04984274,453,-4.724536,-0.010429439,45,-66.32573,-1.4739051,16,-68.048805,-4.2530503,125,106,223,21.516224,23.029102,11.026855,0.1721298,0.21725568,0.049447782,0.4077381,411,0.42522523,236,0.38631347,175,0.36179775,161,0.44281524,151,0.44285715,93,0.45454547,5,76,208,0.365384615,45,22,0.488888889,1007,554,453,97,41,56,0.09632572,0.07400722,0.123620309
